Order ID,Order Date,Year,Month,Quarter,Customer Type,Region,Country,City,Category,Sub-Category,Product Name,Unit Price,Quantity,Gross Sales,Discount %,Discount Amount,Sales Revenue,Unit Cost,Total Cost,Profit,Profit Margin %,Payment Method,Order Status
ORD-2025-02735,2025-08-30,2025,2025-08,2025-Q3,Small Business,Asia Pacific,Japan,Osaka,Electronics,Audio & Wearables,Acoustic Studio Earbuds,148.06,4,592.24,12.0,71.07,521.17,60.58,242.32,278.85,53.5,Credit Card,Delivered
ORD-2024-02795,2025-08-30,2025,2025-08,2025-Q3,Small Business,Asia Pacific,Singapore,Singapore,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,40.23,4,160.92,0.0,0.0,160.92,14.0,56.0,104.92,65.2,Credit Card,Delivered
ORD-2024-01742,2025-08-30,2025,2025-08,2025-Q3,Corporate,Middle East & Africa,UAE,Abu Dhabi,Electronics,Smartphones,Apex Lite Smartphone 128GB,476.34,18,8574.12,0.0,0.0,8574.12,309.64,5573.52,3000.6,35.0,PayPal,Cancelled
ORD-2025-03580,2025-08-30,2025,2025-08,2025-Q3,Small Business,Latin America,Mexico,Mexico City,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,117.62,3,352.86,0.0,0.0,352.86,44.43,133.29,219.57,62.23,Direct Invoice,Delivered
ORD-2024-02218,2025-08-31,2025,2025-08,2025-Q3,Consumer,Latin America,Mexico,Guadalajara,Electronics,Smartphones,Apex Lite Smartphone 128GB,517.04,1,517.04,8.0,41.36,475.68,326.05,326.05,149.63,31.46,Credit Card,Shipped
ORD-2026-03192,2025-08-31,2025,2025-08,2025-Q3,Corporate,Latin America,Brazil,São Paulo,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,878.99,6,5273.94,10.0,527.39,4746.55,193.68,1162.08,3584.47,75.52,Credit Card,Delivered
ORD-2026-03715,2025-08-31,2025,2025-08,2025-Q3,Consumer,Asia Pacific,Japan,Osaka,Furniture,Chairs & Seating,Task Mesh Office Chair,196.66,4,786.64,5.0,39.33,747.31,91.5,366.0,381.31,51.02,Bank Transfer,Processing
ORD-2026-01663,2025-08-31,2025,2025-08,2025-Q3,Small Business,North America,Canada,Toronto,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,307.94,1,307.94,0.0,0.0,307.94,58.09,58.09,249.85,81.14,Direct Invoice,Delivered
ORD-2026-01749,2025-08-31,2025,2025-08,2025-Q3,Corporate,Asia Pacific,Japan,Tokyo,Furniture,Chairs & Seating,ErgoExecutive Mesh Chair,434.27,12,5211.24,5.0,260.56,4950.68,232.2,2786.4,2164.28,43.72,Credit Card,Processing
ORD-2026-03978,2025-08-31,2025,2025-08,2025-Q3,Consumer,North America,Canada,Toronto,Office Supplies,Desk Accessories,Ergonomic Keyboard & Mouse Combo,85.21,1,85.21,0.0,0.0,85.21,35.59,35.59,49.62,58.23,Direct Invoice,Processing
ORD-2026-03313,2025-08-31,2025,2025-08,2025-Q3,Small Business,Latin America,Brazil,São Paulo,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,82.07,1,82.07,0.0,0.0,82.07,27.4,27.4,54.67,66.61,Bank Transfer,Delivered
ORD-2025-03663,2025-08-31,2025,2025-08,2025-Q3,Consumer,Europe,United Kingdom,London,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,884.22,1,884.22,0.0,0.0,884.22,183.18,183.18,701.04,79.28,Direct Invoice,Processing
ORD-2026-00944,2025-08-31,2025,2025-08,2025-Q3,Small Business,Europe,United Kingdom,London,Office Supplies,Desk Accessories,Ergonomic Keyboard & Mouse Combo,87.71,4,350.84,0.0,0.0,350.84,38.51,154.04,196.8,56.09,Bank Transfer,Shipped
ORD-2025-03045,2025-09-01,2025,2025-09,2025-Q3,Consumer,North America,United States,Los Angeles,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,122.84,4,491.36,0.0,0.0,491.36,50.05,200.2,291.16,59.26,Direct Invoice,Delivered
ORD-2024-03408,2025-09-01,2025,2025-09,2025-Q3,Corporate,Europe,France,Lyon,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,41.23,7,288.61,0.0,0.0,288.61,13.45,94.15,194.46,67.38,PayPal,Delivered
ORD-2024-01811,2025-09-01,2025,2025-09,2025-Q3,Small Business,Asia Pacific,Singapore,Singapore,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),481.57,6,2889.42,0.0,0.0,2889.42,67.33,403.98,2485.44,86.02,PayPal,Delivered
ORD-2024-00846,2025-09-01,2025,2025-09,2025-Q3,Small Business,Latin America,Brazil,Rio de Janeiro,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,116.79,10,1167.9,10.0,116.79,1051.11,47.39,473.9,577.21,54.91,Credit Card,Cancelled
ORD-2026-02108,2025-09-01,2025,2025-09,2025-Q3,Corporate,Latin America,Brazil,Rio de Janeiro,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,408.44,3,1225.32,0.0,0.0,1225.32,195.96,587.88,637.44,52.02,Direct Invoice,Processing
ORD-2025-01934,2025-09-02,2025,2025-09,2025-Q3,Consumer,Europe,Germany,Frankfurt,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,935.62,4,3742.48,8.0,299.4,3443.08,203.69,814.76,2628.32,76.34,Credit Card,Delivered
ORD-2026-02754,2025-09-02,2025,2025-09,2025-Q3,Consumer,Latin America,Mexico,Mexico City,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,613.4,3,1840.2,5.0,92.01,1748.19,335.97,1007.91,740.28,42.35,Direct Invoice,Shipped
ORD-2024-01556,2025-09-02,2025,2025-09,2025-Q3,Corporate,Europe,France,Lyon,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,683.32,16,10933.12,0.0,0.0,10933.12,390.59,6249.44,4683.68,42.84,Credit Card,Delivered
ORD-2025-03851,2025-09-02,2025,2025-09,2025-Q3,Consumer,Middle East & Africa,South Africa,Johannesburg,Electronics,Laptops & Computers,ProBook Workstation 16-inch,1851.86,4,7407.44,0.0,0.0,7407.44,1069.58,4278.32,3129.12,42.24,Credit Card,Cancelled
ORD-2026-04908,2025-09-02,2025,2025-09,2025-Q3,Corporate,North America,United States,Houston,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,87.42,13,1136.46,0.0,0.0,1136.46,29.79,387.27,749.19,65.92,Bank Transfer,Cancelled
ORD-2026-04864,2025-09-02,2025,2025-09,2025-Q3,Consumer,Latin America,Mexico,Mexico City,Electronics,Smartphones,Vanguard Ultra Phone,1155.23,2,2310.46,5.0,115.52,2194.94,640.46,1280.92,914.02,41.64,PayPal,Shipped
ORD-2025-00191,2025-09-02,2025,2025-09,2025-Q3,Consumer,Middle East & Africa,South Africa,Johannesburg,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,74.05,3,222.15,0.0,0.0,222.15,26.16,78.48,143.67,64.67,Direct Invoice,Delivered
ORD-2026-01489,2025-09-02,2025,2025-09,2025-Q3,Small Business,Middle East & Africa,South Africa,Cape Town,Office Supplies,Storage & Filing,Portable External SSD 2TB,156.4,2,312.8,5.0,15.64,297.16,79.5,159.0,138.16,46.49,Direct Invoice,Processing
ORD-2025-03082,2025-09-02,2025,2025-09,2025-Q3,Small Business,Latin America,Mexico,Guadalajara,Furniture,Chairs & Seating,ErgoExecutive Mesh Chair,443.93,7,3107.51,10.0,310.75,2796.76,222.58,1558.06,1238.7,44.29,Bank Transfer,Cancelled
ORD-2025-03054,2025-09-02,2025,2025-09,2025-Q3,Consumer,Asia Pacific,Japan,Osaka,Office Supplies,Desk Accessories,LED Desk Lamp with Wireless Charging,57.41,4,229.64,0.0,0.0,229.64,22.24,88.96,140.68,61.26,Bank Transfer,Cancelled
ORD-2026-04219,2025-09-02,2025,2025-09,2025-Q3,Consumer,North America,United States,Seattle,Electronics,Laptops & Computers,Gaming Titan Desktop PC,2534.15,2,5068.3,0.0,0.0,5068.3,1589.0,3178.0,1890.3,37.3,PayPal,Delivered
ORD-2024-03457,2025-09-02,2025,2025-09,2025-Q3,Small Business,North America,Canada,Toronto,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,72.4,1,72.4,5.0,3.62,68.78,27.66,27.66,41.12,59.78,Credit Card,Delivered
ORD-2026-01800,2025-09-03,2025,2025-09,2025-Q3,Corporate,Middle East & Africa,UAE,Dubai,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),517.44,11,5691.84,0.0,0.0,5691.84,80.24,882.64,4809.2,84.49,Credit Card,Shipped
ORD-2026-01963,2025-09-03,2025,2025-09,2025-Q3,Corporate,Middle East & Africa,South Africa,Johannesburg,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,732.66,23,16851.18,10.0,1685.12,15166.06,399.78,9194.94,5971.12,39.37,PayPal,Delivered
ORD-2025-00149,2025-09-03,2025,2025-09,2025-Q3,Consumer,Europe,Germany,Frankfurt,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,606.1,2,1212.2,5.0,60.61,1151.59,307.86,615.72,535.87,46.53,PayPal,Shipped
ORD-2025-01120,2025-09-03,2025,2025-09,2025-Q3,Corporate,Latin America,Brazil,Rio de Janeiro,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3509.37,9,31584.33,5.0,1579.22,30005.11,693.22,6238.98,23766.13,79.21,Direct Invoice,Delivered
ORD-2026-04262,2025-09-04,2025,2025-09,2025-Q3,Consumer,Europe,Germany,Munich,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,77.29,4,309.16,8.0,24.73,284.43,30.83,123.32,161.11,56.64,Credit Card,Cancelled
ORD-2024-02073,2025-09-04,2025,2025-09,2025-Q3,Corporate,Middle East & Africa,UAE,Abu Dhabi,Electronics,Smartphones,Vanguard Ultra Phone,1246.05,10,12460.5,10.0,1246.05,11214.45,738.89,7388.9,3825.55,34.11,Bank Transfer,Shipped
ORD-2024-01675,2025-09-04,2025,2025-09,2025-Q3,Consumer,North America,Canada,Toronto,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),521.87,2,1043.74,0.0,0.0,1043.74,78.36,156.72,887.02,84.98,PayPal,Delivered
ORD-2025-04935,2025-09-04,2025,2025-09,2025-Q3,Consumer,North America,United States,Chicago,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,124.71,4,498.84,5.0,24.94,473.9,46.17,184.68,289.22,61.03,Credit Card,Delivered
ORD-2025-02838,2025-09-04,2025,2025-09,2025-Q3,Small Business,Europe,France,Lyon,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,863.2,7,6042.4,0.0,0.0,6042.4,188.23,1317.61,4724.79,78.19,Credit Card,Shipped
ORD-2024-01073,2025-09-04,2025,2025-09,2025-Q3,Corporate,Middle East & Africa,South Africa,Cape Town,Furniture,Desks & Tables,Compact Home Office Writing Desk,238.65,12,2863.8,20.0,572.76,2291.04,105.55,1266.6,1024.44,44.72,Credit Card,Shipped
ORD-2025-02719,2025-09-04,2025,2025-09,2025-Q3,Small Business,Middle East & Africa,South Africa,Johannesburg,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,89.0,10,890.0,5.0,44.5,845.5,32.48,324.8,520.7,61.58,Credit Card,Delivered
ORD-2024-02699,2025-09-04,2025,2025-09,2025-Q3,Corporate,Europe,France,Lyon,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),518.48,14,7258.72,0.0,0.0,7258.72,74.4,1041.6,6217.12,85.65,PayPal,Shipped
ORD-2024-00453,2025-09-04,2025,2025-09,2025-Q3,Consumer,Middle East & Africa,UAE,Dubai,Electronics,Audio & Wearables,Smart Fitness Watch Series 5,285.92,3,857.76,0.0,0.0,857.76,132.77,398.31,459.45,53.56,PayPal,Delivered
ORD-2025-01051,2025-09-04,2025,2025-09,2025-Q3,Consumer,Asia Pacific,Japan,Osaka,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,76.21,2,152.42,8.0,12.19,140.23,29.39,58.78,81.45,58.08,Credit Card,Delivered
ORD-2024-00469,2025-09-05,2025,2025-09,2025-Q3,Corporate,Europe,United Kingdom,London,Furniture,Desks & Tables,Modular Conference Table 8-Person,1271.91,17,21622.47,5.0,1081.12,20541.35,701.53,11926.01,8615.34,41.94,PayPal,Delivered
ORD-2025-00935,2025-09-05,2025,2025-09,2025-Q3,Consumer,North America,United States,Houston,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3505.44,2,7010.88,0.0,0.0,7010.88,730.13,1460.26,5550.62,79.17,Direct Invoice,Delivered
ORD-2026-03379,2025-09-05,2025,2025-09,2025-Q3,Consumer,Latin America,Mexico,Guadalajara,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,114.28,1,114.28,0.0,0.0,114.28,45.46,45.46,68.82,60.22,PayPal,Delivered
ORD-2026-01650,2025-09-05,2025,2025-09,2025-Q3,Small Business,Latin America,Brazil,Rio de Janeiro,Electronics,Audio & Wearables,Noise-Canceling Wireless Headphones,251.28,7,1758.96,10.0,175.9,1583.06,111.6,781.2,801.86,50.65,Direct Invoice,Shipped
ORD-2026-03510,2025-09-05,2025,2025-09,2025-Q3,Corporate,Latin America,Mexico,Mexico City,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,114.35,15,1715.25,5.0,85.76,1629.49,45.64,684.6,944.89,57.99,PayPal,Delivered
ORD-2024-04593,2025-09-06,2025,2025-09,2025-Q3,Corporate,Europe,United Kingdom,Manchester,Furniture,Desks & Tables,Modular Conference Table 8-Person,1314.8,8,10518.4,5.0,525.92,9992.48,723.08,5784.64,4207.84,42.11,PayPal,Delivered
ORD-2025-01507,2025-09-06,2025,2025-09,2025-Q3,Consumer,Latin America,Brazil,Rio de Janeiro,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,83.25,3,249.75,5.0,12.49,237.26,29.83,89.49,147.77,62.28,Bank Transfer,Cancelled
ORD-2026-00297,2025-09-06,2025,2025-09,2025-Q3,Consumer,Europe,France,Paris,Office Supplies,Desk Accessories,Dual Monitor Arm Stand,75.95,3,227.85,0.0,0.0,227.85,28.46,85.38,142.47,62.53,Bank Transfer,Delivered
ORD-2024-02482,2025-09-06,2025,2025-09,2025-Q3,Small Business,Asia Pacific,Australia,Sydney,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,82.36,8,658.88,0.0,0.0,658.88,29.86,238.88,420.0,63.74,Direct Invoice,Cancelled
ORD-2026-04610,2025-09-06,2025,2025-09,2025-Q3,Corporate,Europe,Germany,Frankfurt,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,190.84,24,4580.16,0.0,0.0,4580.16,95.97,2303.28,2276.88,49.71,Bank Transfer,Delivered
ORD-2026-03260,2025-09-06,2025,2025-09,2025-Q3,Consumer,Europe,United Kingdom,London,Office Supplies,Paper & Printing,High-Yield Laser Toner Cartridge,113.49,1,113.49,0.0,0.0,113.49,33.66,33.66,79.83,70.34,Credit Card,Processing
ORD-2025-00063,2025-09-06,2025,2025-09,2025-Q3,Corporate,Latin America,Brazil,Rio de Janeiro,Furniture,Desks & Tables,Modular Conference Table 8-Person,1359.96,16,21759.36,10.0,2175.94,19583.42,790.21,12643.36,6940.06,35.44,Bank Transfer,Cancelled
ORD-2025-04753,2025-09-06,2025,2025-09,2025-Q3,Consumer,Asia Pacific,Singapore,Singapore,Office Supplies,Storage & Filing,Portable External SSD 2TB,163.6,1,163.6,0.0,0.0,163.6,83.99,83.99,79.61,48.66,Bank Transfer,Processing
ORD-2024-04254,2025-09-06,2025,2025-09,2025-Q3,Small Business,Latin America,Mexico,Mexico City,Furniture,Chairs & Seating,ErgoExecutive Mesh Chair,462.13,7,3234.91,0.0,0.0,3234.91,233.0,1631.0,1603.91,49.58,Direct Invoice,Delivered
ORD-2025-03211,2025-09-06,2025,2025-09,2025-Q3,Consumer,Middle East & Africa,UAE,Abu Dhabi,Office Supplies,Desk Accessories,LED Desk Lamp with Wireless Charging,58.3,2,116.6,0.0,0.0,116.6,23.65,47.3,69.3,59.43,Bank Transfer,Delivered
ORD-2024-00032,2025-09-07,2025,2025-09,2025-Q3,Small Business,Middle East & Africa,UAE,Abu Dhabi,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,730.73,4,2922.92,12.0,350.75,2572.17,396.16,1584.64,987.53,38.39,PayPal,Processing
ORD-2025-03579,2025-09-07,2025,2025-09,2025-Q3,Corporate,North America,Canada,Vancouver,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,916.58,3,2749.74,5.0,137.49,2612.25,200.46,601.38,2010.87,76.98,PayPal,Processing
ORD-2026-00278,2025-09-07,2025,2025-09,2025-Q3,Small Business,Latin America,Mexico,Mexico City,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,74.63,7,522.41,10.0,52.24,470.17,28.49,199.43,270.74,57.58,Direct Invoice,Delivered
ORD-2025-02391,2025-09-07,2025,2025-09,2025-Q3,Consumer,Europe,Germany,Berlin,Electronics,Smartphones,Apex Pro Smartphone 256GB,858.6,4,3434.4,5.0,171.72,3262.68,574.47,2297.88,964.8,29.57,Direct Invoice,Cancelled
ORD-2026-01201,2025-09-07,2025,2025-09,2025-Q3,Small Business,Latin America,Brazil,São Paulo,Furniture,Desks & Tables,Modular Conference Table 8-Person,1356.41,2,2712.82,0.0,0.0,2712.82,764.93,1529.86,1182.96,43.61,PayPal,Shipped
ORD-2024-00021,2025-09-07,2025,2025-09,2025-Q3,Consumer,Latin America,Mexico,Guadalajara,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3452.74,1,3452.74,0.0,0.0,3452.74,692.18,692.18,2760.56,79.95,Credit Card,Shipped
ORD-2024-04733,2025-09-07,2025,2025-09,2025-Q3,Consumer,Latin America,Brazil,Rio de Janeiro,Office Supplies,Storage & Filing,Portable External SSD 2TB,154.4,3,463.2,5.0,23.16,440.04,87.16,261.48,178.56,40.58,Direct Invoice,Delivered
ORD-2026-04673,2025-09-07,2025,2025-09,2025-Q3,Small Business,Latin America,Mexico,Mexico City,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,41.61,2,83.22,12.0,9.99,73.23,15.28,30.56,42.67,58.27,Bank Transfer,Delivered
ORD-2024-01376,2025-09-08,2025,2025-09,2025-Q3,Consumer,North America,United States,Houston,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,121.08,2,242.16,0.0,0.0,242.16,49.88,99.76,142.4,58.8,Direct Invoice,Processing
ORD-2025-02133,2025-09-08,2025,2025-09,2025-Q3,Consumer,North America,United States,New York,Electronics,Smartphones,Apex Lite Smartphone 128GB,475.13,1,475.13,5.0,23.76,451.37,273.88,273.88,177.49,39.32,Bank Transfer,Shipped
ORD-2025-04159,2025-09-08,2025,2025-09,2025-Q3,Corporate,North America,United States,Los Angeles,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,618.84,23,14233.32,5.0,711.67,13521.65,342.49,7877.27,5644.38,41.74,Credit Card,Delivered
ORD-2024-01043,2025-09-08,2025,2025-09,2025-Q3,Corporate,Middle East & Africa,UAE,Abu Dhabi,Furniture,Chairs & Seating,Task Mesh Office Chair,193.63,20,3872.6,5.0,193.63,3678.97,99.47,1989.4,1689.57,45.93,Credit Card,Delivered
ORD-2025-02677,2025-09-08,2025,2025-09,2025-Q3,Corporate,Europe,Germany,Frankfurt,Furniture,Chairs & Seating,ErgoExecutive Mesh Chair,453.51,24,10884.24,0.0,0.0,10884.24,228.95,5494.8,5389.44,49.52,Bank Transfer,Cancelled
ORD-2025-02520,2025-09-08,2025,2025-09,2025-Q3,Small Business,Europe,United Kingdom,Manchester,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,677.45,7,4742.15,0.0,0.0,4742.15,358.65,2510.55,2231.6,47.06,Bank Transfer,Cancelled
ORD-2025-02563,2025-09-09,2025,2025-09,2025-Q3,Corporate,Europe,United Kingdom,London,Office Supplies,Storage & Filing,Portable External SSD 2TB,154.42,20,3088.4,10.0,308.84,2779.56,85.3,1706.0,1073.56,38.62,PayPal,Processing
ORD-2024-03816,2025-09-09,2025,2025-09,2025-Q3,Small Business,Latin America,Brazil,Rio de Janeiro,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3349.05,2,6698.1,10.0,669.81,6028.29,665.08,1330.16,4698.13,77.93,PayPal,Delivered
ORD-2025-00272,2025-09-09,2025,2025-09,2025-Q3,Small Business,North America,Canada,Toronto,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,88.35,10,883.5,5.0,44.18,839.32,29.06,290.6,548.72,65.38,Direct Invoice,Processing
ORD-2025-01647,2025-09-09,2025,2025-09,2025-Q3,Corporate,Europe,United Kingdom,Manchester,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,115.24,21,2420.04,0.0,0.0,2420.04,42.97,902.37,1517.67,62.71,Bank Transfer,Shipped
ORD-2026-02618,2025-09-09,2025,2025-09,2025-Q3,Consumer,Europe,France,Lyon,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),517.5,2,1035.0,0.0,0.0,1035.0,74.6,149.2,885.8,85.58,PayPal,Shipped
ORD-2026-02923,2025-09-10,2025,2025-09,2025-Q3,Consumer,North America,United States,Chicago,Office Supplies,Desk Accessories,LED Desk Lamp with Wireless Charging,60.88,4,243.52,0.0,0.0,243.52,25.21,100.84,142.68,58.59,PayPal,Delivered
ORD-2024-03036,2025-09-10,2025,2025-09,2025-Q3,Small Business,Latin America,Brazil,Rio de Janeiro,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,120.74,7,845.18,5.0,42.26,802.92,44.88,314.16,488.76,60.87,PayPal,Delivered
ORD-2024-01868,2025-09-10,2025,2025-09,2025-Q3,Small Business,Asia Pacific,Australia,Melbourne,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,123.6,9,1112.4,5.0,55.62,1056.78,46.93,422.37,634.41,60.03,Direct Invoice,Delivered
ORD-2026-01690,2025-09-10,2025,2025-09,2025-Q3,Consumer,Latin America,Brazil,Rio de Janeiro,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3505.44,2,7010.88,0.0,0.0,7010.88,655.05,1310.1,5700.78,81.31,Credit Card,Processing
ORD-2024-04949,2025-09-10,2025,2025-09,2025-Q3,Corporate,North America,United States,Houston,Electronics,Audio & Wearables,Noise-Canceling Wireless Headphones,254.68,25,6367.0,0.0,0.0,6367.0,106.96,2674.0,3693.0,58.0,PayPal,Processing
ORD-2026-02665,2025-09-11,2025,2025-09,2025-Q3,Consumer,North America,United States,Chicago,Electronics,Smartphones,Apex Lite Smartphone 128GB,511.45,3,1534.35,0.0,0.0,1534.35,294.31,882.93,651.42,42.46,PayPal,Delivered
ORD-2025-03965,2025-09-11,2025,2025-09,2025-Q3,Consumer,Asia Pacific,India,Bangalore,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3326.52,3,9979.56,0.0,0.0,9979.56,675.86,2027.58,7951.98,79.68,Bank Transfer,Processing
ORD-2026-01543,2025-09-11,2025,2025-09,2025-Q3,Small Business,Europe,Germany,Berlin,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,77.67,2,155.34,5.0,7.77,147.57,27.98,55.96,91.61,62.08,Credit Card,Delivered
ORD-2026-04056,2025-09-11,2025,2025-09,2025-Q3,Consumer,Europe,France,Paris,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,85.44,3,256.32,8.0,20.51,235.81,29.48,88.44,147.37,62.5,Credit Card,Cancelled
ORD-2024-03010,2025-09-11,2025,2025-09,2025-Q3,Small Business,Latin America,Mexico,Mexico City,Electronics,Audio & Wearables,Acoustic Studio Earbuds,147.84,9,1330.56,0.0,0.0,1330.56,55.13,496.17,834.39,62.71,Direct Invoice,Shipped
ORD-2026-04772,2025-09-11,2025,2025-09,2025-Q3,Corporate,Europe,France,Lyon,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,205.29,11,2258.19,15.0,338.73,1919.46,99.48,1094.28,825.18,42.99,Direct Invoice,Delivered
